event_id,commence,home,away,book,market,side,line,price,updated,pulled_at
0636ebff776d43f8c829a36713c80b22,2026-09-20T17:02:40Z,TB,CLE,pinnacle,spreads,away,10.0,118,2026-09-20T19:07:34Z,1789931445.111209
0636ebff776d43f8c829a36713c80b22,2026-09-20T17:02:40Z,TB,CLE,pinnacle,spreads,home,-10.0,-138,2026-09-20T19:07:34Z,1789931445.111209
0636ebff776d43f8c829a36713c80b22,2026-09-20T17:02:40Z,TB,CLE,pinnacle,totals,over,39.0,-104,2026-09-20T19:07:34Z,1789931445.111209
0636ebff776d43f8c829a36713c80b22,2026-09-20T17:02:40Z,TB,CLE,pinnacle,totals,under,39.0,-117,2026-09-20T19:07:34Z,1789931445.111209
0636ebff776d43f8c829a36713c80b22,2026-09-20T17:02:40Z,TB,CLE,bovada,ml,away,,600,2026-09-20T19:03:08Z,1789931445.111209
0636ebff776d43f8c829a36713c80b22,2026-09-20T17:02:40Z,TB,CLE,bovada,ml,home,,-1100,2026-09-20T19:03:08Z,1789931445.111209
0636ebff776d43f8c829a36713c80b22,2026-09-20T17:02:40Z,TB,CLE,bovada,spreads,away,9.5,-110,2026-09-20T19:03:08Z,1789931445.111209
0636ebff776d43f8c829a36713c80b22,2026-09-20T17:02:40Z,TB,CLE,bovada,spreads,home,-9.5,-120,2026-09-20T19:03:08Z,1789931445.111209
0636ebff776d43f8c829a36713c80b22,2026-09-20T17:02:40Z,TB,CLE,bovada,totals,over,38.5,-115,2026-09-20T19:03:08Z,1789931445.111209
0636ebff776d43f8c829a36713c80b22,2026-09-20T17:02:40Z,TB,CLE,bovada,totals,under,38.5,-115,2026-09-20T19:03:08Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,draftkings,ml,away,,-244,2026-09-20T19:10:22Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,draftkings,ml,home,,182,2026-09-20T19:10:22Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,draftkings,spreads,away,-3.5,117,2026-09-20T19:10:22Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,draftkings,spreads,home,3.5,-155,2026-09-20T19:10:22Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,draftkings,totals,over,43.5,-120,2026-09-20T19:10:22Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,draftkings,totals,under,43.5,-110,2026-09-20T19:10:22Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,fanduel,ml,away,,-205,2026-09-20T19:10:23Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,fanduel,ml,home,,158,2026-09-20T19:10:23Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,fanduel,spreads,away,-2.5,-172,2026-09-20T19:10:23Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,fanduel,spreads,home,2.5,128,2026-09-20T19:10:23Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,fanduel,totals,over,43.5,-128,2026-09-20T19:10:23Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,fanduel,totals,under,43.5,-104,2026-09-20T19:10:23Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,betrivers,ml,away,,-230,2026-09-20T19:10:43Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,betrivers,ml,home,,175,2026-09-20T19:10:43Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,betrivers,spreads,away,-3.0,-121,2026-09-20T19:10:43Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,betrivers,spreads,home,3.0,-107,2026-09-20T19:10:43Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,betrivers,totals,over,43.5,-129,2026-09-20T19:10:43Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,betrivers,totals,under,43.5,100,2026-09-20T19:10:43Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,betmgm,ml,away,,-200,2026-09-20T19:10:44Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,betmgm,ml,home,,165,2026-09-20T19:10:44Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,betmgm,spreads,away,-2.5,-175,2026-09-20T19:10:44Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,betmgm,spreads,home,2.5,130,2026-09-20T19:10:44Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,betmgm,totals,over,43.5,-110,2026-09-20T19:10:44Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,betmgm,totals,under,43.5,-120,2026-09-20T19:10:44Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,pinnacle,ml,away,,-813,2026-09-20T19:07:34Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,pinnacle,ml,home,,602,2026-09-20T19:07:34Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,pinnacle,spreads,away,-7.5,-123,2026-09-20T19:07:34Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,pinnacle,spreads,home,7.5,105,2026-09-20T19:07:34Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,pinnacle,totals,over,42.5,-114,2026-09-20T19:07:34Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,pinnacle,totals,under,42.5,-106,2026-09-20T19:07:34Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,bovada,ml,away,,-260,2026-09-20T19:07:38Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,bovada,ml,home,,190,2026-09-20T19:07:38Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,bovada,spreads,away,-3.0,-145,2026-09-20T19:07:38Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,bovada,spreads,home,3.0,110,2026-09-20T19:07:38Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,bovada,totals,over,44.0,-115,2026-09-20T19:07:38Z,1789931445.111209
fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:02:50Z,TEN,PHI,bovada,totals,under,44.0,-115,2026-09-20T19:07:38Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,draftkings,ml,home,,6700,2026-09-20T19:10:22Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,draftkings,ml,away,,-10000,2026-09-20T19:10:22Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,draftkings,spreads,home,23.5,-107,2026-09-20T19:10:22Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,draftkings,spreads,away,-23.5,-123,2026-09-20T19:10:22Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,draftkings,totals,over,46.5,-117,2026-09-20T19:10:22Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,draftkings,totals,under,46.5,-112,2026-09-20T19:10:22Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,fanduel,ml,home,,3500,2026-09-20T19:10:23Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,fanduel,ml,away,,-50000,2026-09-20T19:10:23Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,fanduel,spreads,home,23.5,-106,2026-09-20T19:10:23Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,fanduel,spreads,away,-23.5,-125,2026-09-20T19:10:23Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,fanduel,totals,over,46.5,-112,2026-09-20T19:10:23Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,fanduel,totals,under,46.5,-118,2026-09-20T19:10:23Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,betrivers,spreads,home,23.5,-113,2026-09-20T19:10:43Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,betrivers,spreads,away,-23.5,-114,2026-09-20T19:10:43Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,betrivers,totals,over,46.5,-109,2026-09-20T19:10:43Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,betrivers,totals,under,46.5,-118,2026-09-20T19:10:43Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,betmgm,ml,home,,5000,2026-09-20T19:10:44Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,betmgm,ml,away,,-35000,2026-09-20T19:10:44Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,betmgm,spreads,home,22.5,-112,2026-09-20T19:10:44Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,betmgm,spreads,away,-22.5,-115,2026-09-20T19:10:44Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,betmgm,totals,over,46.5,-130,2026-09-20T19:10:44Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,betmgm,totals,under,46.5,105,2026-09-20T19:10:44Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,pinnacle,spreads,home,21.5,-109,2026-09-20T19:10:22Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,pinnacle,spreads,away,-21.5,-107,2026-09-20T19:10:22Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,pinnacle,totals,over,47.0,-119,2026-09-20T19:10:22Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,pinnacle,totals,under,47.0,-102,2026-09-20T19:10:22Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,bovada,spreads,home,23.0,-110,2026-09-20T19:09:43Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,bovada,spreads,away,-23.0,-120,2026-09-20T19:09:43Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,bovada,totals,over,47.0,-105,2026-09-20T19:09:43Z,1789931445.111209
aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:02:58Z,ATL,CAR,bovada,totals,under,47.0,-125,2026-09-20T19:09:43Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,draftkings,ml,away,,-140,2026-09-20T19:10:22Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,draftkings,ml,home,,106,2026-09-20T19:10:22Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,draftkings,spreads,away,-1.5,-117,2026-09-20T19:10:22Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,draftkings,spreads,home,1.5,-112,2026-09-20T19:10:22Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,draftkings,totals,over,29.5,-120,2026-09-20T19:10:22Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,draftkings,totals,under,29.5,-109,2026-09-20T19:10:22Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,fanduel,ml,away,,-122,2026-09-20T19:10:23Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,fanduel,ml,home,,-104,2026-09-20T19:10:23Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,fanduel,spreads,away,-2.5,102,2026-09-20T19:10:23Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,fanduel,spreads,home,2.5,-136,2026-09-20T19:10:23Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,fanduel,totals,over,29.5,-112,2026-09-20T19:10:23Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,fanduel,totals,under,29.5,-118,2026-09-20T19:10:23Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,betrivers,ml,away,,-130,2026-09-20T19:10:43Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,betrivers,ml,home,,102,2026-09-20T19:10:43Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,betrivers,spreads,away,-2.5,-117,2026-09-20T19:10:43Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,betrivers,spreads,home,2.5,-113,2026-09-20T19:10:43Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,betrivers,totals,over,29.0,-118,2026-09-20T19:10:43Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,betrivers,totals,under,29.0,-109,2026-09-20T19:10:43Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,betmgm,ml,away,,-118,2026-09-20T19:10:44Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,betmgm,ml,home,,-108,2026-09-20T19:10:44Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,betmgm,spreads,away,-1.5,-102,2026-09-20T19:10:44Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,betmgm,spreads,home,1.5,-130,2026-09-20T19:10:44Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,betmgm,totals,over,27.5,-120,2026-09-20T19:10:44Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,betmgm,totals,under,27.5,-110,2026-09-20T19:10:44Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,bovada,ml,away,,-125,2026-09-20T19:09:43Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,bovada,ml,home,,-105,2026-09-20T19:09:43Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,bovada,spreads,away,-1.0,-110,2026-09-20T19:09:43Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,bovada,spreads,home,1.0,-120,2026-09-20T19:09:43Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,bovada,totals,over,30.5,-110,2026-09-20T19:09:43Z,1789931445.111209
4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:03:51Z,NYJ,GB,bovada,totals,under,30.5,-120,2026-09-20T19:09:43Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,draftkings,ml,home,,-148,2026-09-20T19:10:22Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,draftkings,ml,away,,124,2026-09-20T19:10:22Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,draftkings,spreads,home,-2.5,-115,2026-09-20T19:10:22Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,draftkings,spreads,away,2.5,-105,2026-09-20T19:10:22Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,draftkings,totals,over,45.5,-110,2026-09-20T19:10:22Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,draftkings,totals,under,45.5,-110,2026-09-20T19:10:22Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betonlineag,ml,home,,-142,2026-09-20T19:10:23Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betonlineag,ml,away,,122,2026-09-20T19:10:23Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betonlineag,spreads,home,-2.5,-118,2026-09-20T19:10:23Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betonlineag,spreads,away,2.5,-102,2026-09-20T19:10:23Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betonlineag,totals,over,45.5,-115,2026-09-20T19:10:23Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betonlineag,totals,under,45.5,-105,2026-09-20T19:10:23Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,fanduel,ml,home,,-146,2026-09-20T19:10:23Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,fanduel,ml,away,,124,2026-09-20T19:10:23Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,fanduel,spreads,home,-2.5,-120,2026-09-20T19:10:23Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,fanduel,spreads,away,2.5,-102,2026-09-20T19:10:23Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,fanduel,totals,over,45.5,-105,2026-09-20T19:10:23Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,fanduel,totals,under,45.5,-115,2026-09-20T19:10:23Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betrivers,ml,home,,-152,2026-09-20T19:10:43Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betrivers,ml,away,,125,2026-09-20T19:10:43Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betrivers,spreads,home,-2.5,-115,2026-09-20T19:10:43Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betrivers,spreads,away,2.5,-106,2026-09-20T19:10:43Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betrivers,totals,over,45.0,-110,2026-09-20T19:10:43Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betrivers,totals,under,45.0,-110,2026-09-20T19:10:43Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betmgm,ml,home,,-150,2026-09-20T19:10:44Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betmgm,ml,away,,125,2026-09-20T19:10:44Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betmgm,spreads,home,-2.5,-118,2026-09-20T19:10:44Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betmgm,spreads,away,2.5,100,2026-09-20T19:10:44Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betmgm,totals,over,45.5,-110,2026-09-20T19:10:44Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,betmgm,totals,under,45.5,-108,2026-09-20T19:10:44Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,bovada,ml,home,,-150,2026-09-20T19:09:43Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,bovada,ml,away,,130,2026-09-20T19:09:43Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,bovada,spreads,home,-2.5,-115,2026-09-20T19:09:43Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,bovada,spreads,away,2.5,-105,2026-09-20T19:09:43Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,bovada,totals,over,45.5,-110,2026-09-20T19:09:43Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,bovada,totals,under,45.5,-110,2026-09-20T19:09:43Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,pinnacle,ml,home,,-142,2026-09-20T19:10:22Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,pinnacle,ml,away,,128,2026-09-20T19:10:22Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,pinnacle,spreads,home,-2.5,-112,2026-09-20T19:10:22Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,pinnacle,spreads,away,2.5,101,2026-09-20T19:10:22Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,pinnacle,totals,over,45.5,-104,2026-09-20T19:10:22Z,1789931445.111209
1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,DEN,JAX,pinnacle,totals,under,45.5,-108,2026-09-20T19:10:22Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,draftkings,ml,away,,260,2026-09-20T19:10:22Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,draftkings,ml,home,,-325,2026-09-20T19:10:22Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,draftkings,spreads,away,6.5,102,2026-09-20T19:10:22Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,draftkings,spreads,home,-6.5,-122,2026-09-20T19:10:22Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,draftkings,totals,over,43.5,-110,2026-09-20T19:10:22Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,draftkings,totals,under,43.5,-110,2026-09-20T19:10:22Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,betonlineag,ml,away,,254,2026-09-20T19:10:23Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,betonlineag,ml,home,,-312,2026-09-20T19:10:23Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,betonlineag,spreads,away,6.5,-105,2026-09-20T19:10:23Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,betonlineag,spreads,home,-6.5,-115,2026-09-20T19:10:23Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,betonlineag,totals,over,43.5,-110,2026-09-20T19:10:23Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,betonlineag,totals,under,43.5,-110,2026-09-20T19:10:23Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,fanduel,ml,away,,250,2026-09-20T19:10:23Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,fanduel,ml,home,,-310,2026-09-20T19:10:23Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,fanduel,spreads,away,6.5,-105,2026-09-20T19:10:23Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,fanduel,spreads,home,-6.5,-115,2026-09-20T19:10:23Z,1789931445.111209
71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,LAC,LV,fanduel,totals,over,43.5,-110,2026-09-20T19:10:23Z,1789931445.111209
